,C,H,O,heat_rate,T,mass_porc,biomass
195,61.93,0.91,35.47,10,649.599999999984,40.3921568627451,EU
196,61.93,0.91,35.47,10,364.299999999991,59.6248934356351,EU
197,61.93,0.91,35.47,10,773.799999999987,31.3895993179881,EU
198,61.93,0.91,35.47,10,478.599999999988,52.4978687127025,EU
199,61.93,0.91,35.47,20,298.039999999997,92.2929380993897,EU
200,61.93,0.91,35.47,15,527.399999999994,47.923935799023,EU
201,61.93,0.91,35.47,10,365.199999999991,59.5737425404945,EU
202,61.93,0.91,35.47,10,384.99999999999,58.4484228473999,EU
203,61.93,0.91,35.47,20,542.399999999995,53.7750653879686,EU
204,61.93,0.91,35.47,10,292.299999999993,73.7766410912191,EU
205,61.93,0.91,35.47,20,891.719999999997,25.6843940714908,EU
206,61.93,0.91,35.47,20,70.0799999999988,99.4943330427201,EU
207,61.93,0.91,35.47,10,370.599999999991,59.0622335890878,EU
208,61.93,0.91,35.47,15,580.439999999993,43.5973482205164,EU
209,61.93,0.91,35.47,20,152.079999999998,98.413251961639,EU
210,61.93,0.91,35.47,10,476.799999999988,52.6001705029838,EU
211,61.93,0.91,35.47,15,471.299999999995,52.9134682484299,EU
212,61.93,0.91,35.47,10,710.799999999982,35.1236146632566,EU
213,61.93,0.91,35.47,20,514.519999999995,64.1499564080209,EU
214,61.93,0.91,35.47,10,753.999999999985,32.7195225916454,EU
215,61.93,0.91,35.47,15,756.89999999999,28.7508722958828,EU
216,61.93,0.91,35.47,10,498.399999999988,51.6453537936914,EU
217,61.93,0.91,35.47,10,273.399999999993,81.074168797954,EU
218,61.93,0.91,35.47,15,822.179999999989,18.5799023028612,EU
219,61.93,0.91,35.47,10,440.799999999989,54.2540494458653,EU
220,61.93,0.91,35.47,20,488.279999999995,70.5666957279861,EU
221,61.93,0.91,35.47,10,393.99999999999,57.7152600170503,EU
222,61.93,0.91,35.47,10,393.09999999999,57.9028132992328,EU
223,61.93,0.91,35.47,20,726.079999999994,39.895379250218,EU
224,61.93,0.91,35.47,10,363.399999999991,59.7101449275362,EU
225,61.93,0.91,35.47,15,841.559999999988,15.387299371947,EU
226,61.93,0.91,35.47,15,118.380000000001,98.37752965806,EU
227,61.93,0.91,35.47,10,79.8999999999981,97.7493606138108,EU
228,61.93,0.91,35.47,10,662.199999999983,39.0622335890878,EU
229,61.93,0.91,35.47,10,186.999999999995,91.0144927536232,EU
230,61.93,0.91,35.47,15,780.35999999999,24.3893928820656,EU
231,61.93,0.91,35.47,15,383.579999999997,73.6741102581996,EU
232,61.93,0.91,35.47,10,116.799999999997,95.4134697357204,EU
233,61.93,0.91,35.47,10,515.499999999987,50.8098891730606,EU
234,61.93,0.91,35.47,10,849.399999999995,25.3537936913896,EU
235,61.93,0.91,35.47,15,573.299999999993,43.9462665736218,EU
236,61.93,0.91,35.47,15,273.419999999999,89.4277739009072,EU
237,61.93,0.91,35.47,10,309.399999999992,69.4288150042626,EU
238,61.93,0.91,35.47,10,231.099999999994,88.5251491901109,EU
239,61.93,0.91,35.47,15,871.139999999988,13.8171667829728,EU
240,61.93,0.91,35.47,10,178.899999999996,91.3895993179881,EU
241,61.93,0.91,35.47,10,340.899999999991,62.6768968456948,EU
242,61.93,0.91,35.47,10,323.799999999992,64.9786871270247,EU
243,61.93,0.91,35.47,10,648.699999999984,40.3921568627451,EU
244,61.93,0.91,35.47,15,193.86,95.8129797627355,EU
245,61.93,0.91,35.47,15,432.539999999996,55.4256803907886,EU
246,61.93,0.91,35.47,15,186.72,96.0223307745988,EU
247,61.93,0.91,35.47,15,390.719999999996,70.4989532449407,EU
248,61.93,0.91,35.47,10,820.599999999991,28.4228473998295,EU
249,61.93,0.91,35.47,15,299.939999999998,88.2240055826936,EU
250,61.93,0.91,35.47,10,387.69999999999,58.2949701619779,EU
251,61.93,0.91,35.47,10,625.299999999984,42.1312872975277,EU
252,61.93,0.91,35.47,20,230.799999999997,96.8962510897994,EU
253,61.93,0.91,35.47,15,363.179999999997,78.1751570132589,EU
254,61.93,0.91,35.47,20,463.679999999996,73.2170880557978,EU
255,61.93,0.91,35.47,20,147.159999999998,98.4655623365301,EU
256,61.93,0.91,35.47,20,425.959999999996,82.9642545771578,EU
257,61.93,0.91,35.47,15,88.8000000000008,98.9706908583391,EU
258,61.93,0.91,35.47,15,501.899999999995,51.1165387299372,EU
259,61.93,0.91,35.47,15,781.37999999999,24.1277041172366,EU
260,61.93,0.91,35.47,15,385.619999999997,72.8541521284019,EU
261,61.93,0.91,35.47,15,183.66,96.1793440334962,EU
262,61.93,0.91,35.47,10,409.29999999999,56.4705882352942,EU
263,61.93,0.91,35.47,15,57.1800000000005,99.4068387997209,EU
264,61.93,0.91,35.47,10,775.599999999987,31.1849957374254,EU
265,61.93,0.91,35.47,10,866.499999999996,23.2566069906224,EU
266,61.93,0.91,35.47,20,799.879999999993,35.9895379250218,EU
267,61.93,0.91,35.47,10,354.399999999991,60.1193520886616,EU
268,61.93,0.91,35.47,15,370.319999999997,75.9420795533845,EU
269,61.93,0.91,35.47,10,326.499999999992,64.6547314578006,EU
270,61.93,0.91,35.47,15,191.82,95.8478715980461,EU
271,61.93,0.91,35.47,10,645.999999999984,40.6649616368287,EU
272,61.93,0.91,35.47,10,699.999999999982,35.9590792838875,EU
273,61.93,0.91,35.47,10,445.299999999989,53.998294970162,EU
274,61.93,0.91,35.47,15,865.019999999988,13.8171667829728,EU
275,61.93,0.91,35.47,15,253.019999999999,90.4047452896022,EU
276,61.93,0.91,35.47,10,348.999999999991,60.8866155157716,EU
277,61.93,0.91,35.47,15,504.959999999995,50.6106071179344,EU
278,61.93,0.91,35.47,20,506.319999999995,65.6669572798605,EU
279,61.93,0.91,35.47,15,464.159999999995,53.3670621074669,EU
280,61.93,0.91,35.47,15,685.499999999991,38.3461270062805,EU
281,61.93,0.91,35.47,10,81.699999999998,97.6641091219097,EU
282,61.93,0.91,35.47,10,419.199999999989,55.5669224211424,EU
283,61.93,0.91,35.47,10,528.999999999987,50.2472293265132,EU
284,61.93,0.91,35.47,10,477.699999999988,52.5831202046036,EU
285,61.93,0.91,35.47,10,67.2999999999984,98.380221653879,EU
286,61.93,0.91,35.47,10,607.299999999985,43.4271099744246,EU
287,61.93,0.91,35.47,10,538.899999999986,49.5652173913044,EU
288,61.93,0.91,35.47,15,38.8200000000003,99.7557571528263,EU
289,61.93,0.91,35.47,10,245.499999999994,86.2915601023018,EU
290,61.93,0.91,35.47,15,692.639999999991,37.8227494766225,EU
291,61.93,0.91,35.47,15,99.0000000000009,98.7264480111654,EU
292,61.93,0.91,35.47,15,800.759999999989,19.9406838799721,EU
293,61.93,0.91,35.47,15,708.959999999991,36.496859734822,EU
294,61.93,0.91,35.47,15,881.339999999988,13.5205861828332,EU
295,61.93,0.91,35.47,20,127.479999999998,98.6922406277245,EU
296,61.93,0.91,35.47,15,874.199999999988,13.7124912770412,EU
