,C,H,O,heat_rate,T,mass_porc,biomass
2838,52.79,2.57,42.75,5,22.975,62.6996990043992,OP
2839,52.79,2.57,42.75,10,20.797,9.67432950191571,OP
2840,52.79,2.57,42.75,15,20.893,3.81135179599669,OP
2841,52.79,2.57,42.75,10,20.485,2.20306513409959,OP
2842,52.79,2.57,42.75,10,24.155,90.0862068965518,OP
2843,52.79,2.57,42.75,5,20.616,8.05742069923591,OP
2844,52.79,2.57,42.75,5,21.342,24.890020838157,OP
2845,52.79,2.57,42.75,5,21.235,22.4125955082195,OP
2846,52.79,2.57,42.75,10,24.41,96.1925287356322,OP
2847,52.79,2.57,42.75,10,20.421,0.670498084291157,OP
2848,52.79,2.57,42.75,5,20.399,3.05626302384815,OP
2849,52.79,2.57,42.75,10,23.86,83.022030651341,OP
2850,52.79,2.57,42.75,15,21.094,9.29531121469698,OP
2851,52.79,2.57,42.75,5,21.752,34.1745774484834,OP
2852,52.79,2.57,42.75,15,20.943,5.18234165067179,OP
2853,52.79,2.57,42.75,15,20.989,6.44365231697284,OP
2854,52.79,2.57,42.75,10,20.714,7.68678160919536,OP
2855,52.79,2.57,42.75,5,20.379,2.5700393609632,OP
2856,52.79,2.57,42.75,5,21.442,27.2053716137995,OP
2857,52.79,2.57,42.75,10,20.632,5.72318007662829,OP
2858,52.79,2.57,42.75,10,20.601,4.98084291187736,OP
2859,52.79,2.57,42.75,5,20.426,3.68140773327157,OP
2860,52.79,2.57,42.75,5,20.661,9.09932854827508,OP
2861,52.79,2.57,42.75,15,21.609,22.5664930079518,OP
2862,52.79,2.57,42.75,10,20.612,5.24425287356316,OP
2863,52.79,2.57,42.75,5,20.631,8.42787682333876,OP
2864,52.79,2.57,42.75,5,24.139,89.5809215096087,OP
2865,52.79,2.57,42.75,10,20.557,3.92720306513405,OP
2866,52.79,2.57,42.75,5,20.769,11.6230608937254,OP
2867,52.79,2.57,42.75,5,24.57,99.6295438758972,OP
2868,52.79,2.57,42.75,5,21.469,27.830516323223,OP
2869,52.79,2.57,42.75,15,24.378,99.3693446668495,OP
2870,52.79,2.57,42.75,15,20.989,6.44365231697284,OP
2871,52.79,2.57,42.75,5,24.346,94.4200046307016,OP
2872,52.79,2.57,42.75,5,24.452,96.8742764528827,OP
2873,52.79,2.57,42.75,5,20.755,11.2526047696226,OP
2874,52.79,2.57,42.75,5,24.544,99.0043991664737,OP
2875,52.79,2.57,42.75,10,20.648,6.10632183908044,OP
2876,52.79,2.57,42.75,5,23.189,67.5850891410049,OP
2877,52.79,2.57,42.75,10,20.481,2.10727969348653,OP
2878,52.79,2.57,42.75,15,24.262,96.1612284069098,OP
2879,52.79,2.57,42.75,10,21.175,18.7260536398467,OP
2880,52.79,2.57,42.75,15,20.854,2.71455991225666,OP
2881,52.79,2.57,42.75,10,20.669,6.60919540229885,OP
2882,52.79,2.57,42.75,5,20.291,0.555684186154224,OP
2883,52.79,2.57,42.75,5,24.031,87.1034961796713,OP
2884,52.79,2.57,42.75,5,20.391,2.77842093077104,OP
2885,52.79,2.57,42.75,5,20.453,4.30655244269507,OP
2886,52.79,2.57,42.75,15,21.071,8.63723608445292,OP
2887,52.79,2.57,42.75,15,20.868,3.1258568686591,OP
2888,52.79,2.57,42.75,10,23.862,83.0699233716476,OP
2889,52.79,2.57,42.75,5,21.173,20.9539245195647,OP
2890,52.79,2.57,42.75,10,20.621,5.45977011494248,OP
2891,52.79,2.57,42.75,5,20.482,4.97800416763139,OP
2892,52.79,2.57,42.75,5,23.292,69.9467469321603,OP
2893,52.79,2.57,42.75,10,20.558,3.95114942528734,OP
2894,52.79,2.57,42.75,5,21.287,23.6165779115536,OP
2895,52.79,2.57,42.75,5,23.378,71.4517249363279,OP
2896,52.79,2.57,42.75,5,20.633,8.47418383885158,OP
2897,52.79,2.57,42.75,5,20.442,4.05186385737441,OP
2898,52.79,2.57,42.75,10,24.291,93.3429118773947,OP
2899,52.79,2.57,42.75,15,20.943,5.18234165067179,OP
2900,52.79,2.57,42.75,5,20.299,0.740912248205604,OP
2901,52.79,2.57,42.75,10,24.46,97.3898467432951,OP
2902,52.79,2.57,42.75,15,22.636,46.7781738415136,OP
2903,52.79,2.57,42.75,10,20.521,3.06513409961686,OP
2904,52.79,2.57,42.75,10,22.178,42.7442528735632,OP
2905,52.79,2.57,42.75,10,24.316,93.941570881226,OP
2906,52.79,2.57,42.75,5,20.605,7.82588562167171,OP
2907,52.79,2.57,42.75,5,21.487,28.2472794628386,OP
2908,52.79,2.57,42.75,10,20.669,6.60919540229885,OP
2909,52.79,2.57,42.75,10,24.47,97.6293103448277,OP
2910,52.79,2.57,42.75,10,20.532,3.32854406130267,OP
2911,52.79,2.57,42.75,5,20.631,8.38156980782593,OP
2912,52.79,2.57,42.75,5,21.088,18.8701088214865,OP
2913,52.79,2.57,42.75,10,20.758,8.74042145593866,OP
2914,52.79,2.57,42.75,5,21.153,20.4908543644362,OP
2915,52.79,2.57,42.75,5,21.454,27.4600601991202,OP
2916,52.79,2.57,42.75,5,20.694,9.88654781199351,OP
2917,52.79,2.57,42.75,5,20.577,7.17758740449183,OP
2918,52.79,2.57,42.75,15,21.072,8.71949547573342,OP
2919,52.79,2.57,42.75,10,24.556,99.6886973180077,OP
2920,52.79,2.57,42.75,10,22.98,61.9492337164751,OP
2921,52.79,2.57,42.75,5,21.332,24.565871729567,OP
2922,52.79,2.57,42.75,5,20.606,7.82588562167171,OP
2923,52.79,2.57,42.75,15,24.182,93.9950644365231,OP
