,C,H,O,heat_rate,T,mass_porc,biomass
308,75.63,0.79,22.14,15,350.870000000001,83.6759617341746,OU
309,75.63,0.79,22.14,15,400.159999999999,75.8192550376552,OU
310,75.63,0.79,22.14,15,150.920000000002,96.1937716262976,OU
311,75.63,0.79,22.14,10,453.680000000006,40.8555133079848,OU
312,75.63,0.79,22.14,20,336.56,84.8627303497556,OU
313,75.63,0.79,22.14,20,182.12,94.2647611884167,OU
314,75.63,0.79,22.14,10,516.320000000008,32.2623574144486,OU
315,75.63,0.79,22.14,10,801.979999999989,17.4144486692015,OU
316,75.63,0.79,22.14,15,546.169999999991,45.1658864237737,OU
317,75.63,0.79,22.14,15,839.119999999977,24.8117239975575,OU
318,75.63,0.79,22.14,10,401.840000000004,51.0456273764258,OU
319,75.63,0.79,22.14,10,711.799999999995,21.1787072243346,OU
320,75.63,0.79,22.14,15,473.629999999995,55.8111133726847,OU
321,75.63,0.79,22.14,10,539.000000000007,29.7718631178707,OU
322,75.63,0.79,22.14,10,742.579999999993,20.0190114068441,OU
323,75.63,0.79,22.14,10,617.840000000001,25.0570342205323,OU
324,75.63,0.79,22.14,10,195.56,90.7414448669201,OU
325,75.63,0.79,22.14,10,669.139999999998,23.1749049429658,OU
326,75.63,0.79,22.14,10,716.659999999995,20.9885931558935,OU
327,75.63,0.79,22.14,20,289.760000000001,88.7363670552839,OU
328,75.63,0.79,22.14,15,632.659999999986,37.5127213515164,OU
329,75.63,0.79,22.14,15,863.299999999978,23.3258701404437,OU
330,75.63,0.79,22.14,10,896.479999999983,9.94296577946767,OU
331,75.63,0.79,22.14,15,106.280000000002,97.6185629961327,OU
332,75.63,0.79,22.14,20,692.239999999987,37.8901842798045,OU
333,75.63,0.79,22.14,20,796.759999999984,33.4148176006018,OU
334,75.63,0.79,22.14,20,820.159999999983,32.6250470101542,OU
335,75.63,0.79,22.14,20,501.919999999994,48.4580669424596,OU
336,75.63,0.79,22.14,15,776.809999999978,28.0683899857521,OU
337,75.63,0.79,22.14,15,797.269999999977,26.8064319153267,OU
338,75.63,0.79,22.14,10,725.299999999994,20.5893536121673,OU
339,75.63,0.79,22.14,20,408.319999999997,79.2779240315908,OU
340,75.63,0.79,22.14,10,628.640000000001,24.7148288973384,OU
341,75.63,0.79,22.14,20,299.120000000001,88.3226776983829,OU
342,75.63,0.79,22.14,10,648.619999999999,24.106463878327,OU
343,75.63,0.79,22.14,10,634.04,24.638783269962,OU
344,75.63,0.79,22.14,10,280.88,85.722433460076,OU
345,75.63,0.79,22.14,10,504.440000000008,33.7262357414449,OU
346,75.63,0.79,22.14,20,495.679999999994,51.635953365927,OU
347,75.63,0.79,22.14,15,39.3200000000013,99.7964583757378,OU
348,75.63,0.79,22.14,15,205.790000000002,94.1787095461021,OU
349,75.63,0.79,22.14,10,283.58,85.1140684410646,OU
350,75.63,0.79,22.14,20,419.239999999997,73.4674689732983,OU
351,75.63,0.79,22.14,10,357.560000000003,70.3802281368821,OU
352,75.63,0.79,22.14,10,131.300000000001,93.5171102661597,OU
353,75.63,0.79,22.14,10,407.780000000005,49.2205323193916,OU
354,75.63,0.79,22.14,10,702.079999999996,21.5779467680609,OU
355,75.63,0.79,22.14,15,325.760000000002,86.6069611235497,OU
356,75.63,0.79,22.14,10,210.139999999999,90.0,OU
357,75.63,0.79,22.14,10,890.539999999983,10.8174904942966,OU
358,75.63,0.79,22.14,15,169.520000000002,95.3999592916752,OU
359,75.63,0.79,22.14,20,712.519999999987,36.5362918390373,OU
360,75.63,0.79,22.14,20,320.96,85.3704400150433,OU
361,75.63,0.79,22.14,20,258.560000000001,90.3535163595337,OU
362,75.63,0.79,22.14,10,425.060000000005,45.5133079847908,OU
363,75.63,0.79,22.14,10,34.64,98.7642585551331,OU
364,75.63,0.79,22.14,10,298.16,83.4600760456274,OU
365,75.63,0.79,22.14,15,233.690000000003,93.22206391207,OU
