,C,H,O,heat_rate,T,mass_porc,biomass
2538,41.67,5.28,39.77,15,671,6.69347,ESP
2539,41.67,5.28,39.77,10,696,5.7608,ESP
2540,41.67,5.28,39.77,20,560,8.24821040778566,ESP
2541,41.67,5.28,39.77,15,172,99.76121,ESP
2542,41.67,5.28,39.77,15,833,5.01101,ESP
2543,41.67,5.28,39.77,15,794,4.97678,ESP
2544,41.67,5.28,39.77,15,489,9.93453,ESP
2545,41.67,5.28,39.77,10,283,51.08775,ESP
2546,41.67,5.28,39.77,15,602,6.92015,ESP
2547,41.67,5.28,39.77,10,485,7.11617,ESP
2548,41.67,5.28,39.77,15,879,5.01101,ESP
2549,41.67,5.28,39.77,10,44,100.0,ESP
2550,41.67,5.28,39.77,10,859,5.91436,ESP
2551,41.67,5.28,39.77,15,656,6.75861,ESP
2552,41.67,5.28,39.77,20,355,25.7821925520791,ESP
2553,41.67,5.28,39.77,15,270,76.43254,ESP
2554,41.67,5.28,39.77,20,628,7.18249819029999,ESP
2555,41.67,5.28,39.77,15,36,100.0,ESP
2556,41.67,5.28,39.77,20,582,7.84605485401754,ESP
2557,41.67,5.28,39.77,20,820,6.35807930507525,ESP
2558,41.67,5.28,39.77,15,329,28.26164,ESP
2559,41.67,5.28,39.77,10,816,5.75198,ESP
2560,41.67,5.28,39.77,10,485,7.12747,ESP
2561,41.67,5.28,39.77,20,493,11.2643770610473,ESP
2562,41.67,5.28,39.77,10,344,20.42648,ESP
2563,41.67,5.28,39.77,15,558,7.39815,ESP
2564,41.67,5.28,39.77,10,715,5.79675,ESP
2565,41.67,5.28,39.77,10,581,6.56015,ESP
2566,41.67,5.28,39.77,20,262,87.3924233893669,ESP
2567,41.67,5.28,39.77,10,389,14.7958,ESP
2568,41.67,5.28,39.77,15,821,5.00654,ESP
2569,41.67,5.28,39.77,20,548,8.50961151773509,ESP
2570,41.67,5.28,39.77,20,664,6.88088152497383,ESP
2571,41.67,5.28,39.77,10,227,95.19453,ESP
2572,41.67,5.28,39.77,10,457,8.25783,ESP
2573,41.67,5.28,39.77,10,793,5.78985,ESP
2574,41.67,5.28,39.77,10,589,6.42222,ESP
2575,41.67,5.28,39.77,20,104,100.0,ESP
2576,41.67,5.28,39.77,20,757,6.49883374889407,ESP
2577,41.67,5.28,39.77,20,377,22.2834392342958,ESP
2578,41.67,5.28,39.77,15,209,97.62128,ESP
2579,41.67,5.28,39.77,15,183,99.45357,ESP
2580,41.67,5.28,39.77,10,454,8.33205,ESP
2581,41.67,5.28,39.77,20,481,12.1089037239604,ESP
2582,41.67,5.28,39.77,10,469,7.69162,ESP
2583,41.67,5.28,39.77,10,638,5.75286,ESP
2584,41.67,5.28,39.77,15,213,97.30985,ESP
2585,41.67,5.28,39.77,10,723,5.70895,ESP
2586,41.67,5.28,39.77,20,857,6.19721708356791,ESP
2587,41.67,5.28,39.77,15,507,9.02921,ESP
2588,41.67,5.28,39.77,15,726,6.51276,ESP
2589,41.67,5.28,39.77,20,700,6.67980374808977,ESP
2590,41.67,5.28,39.77,20,247,92.1579667015201,ESP
2591,41.67,5.28,39.77,10,400,13.05795,ESP
2592,41.67,5.28,39.77,15,192,99.02482,ESP
2593,41.67,5.28,39.77,10,834,5.64889,ESP
2594,41.67,5.28,39.77,10,364,17.93394,ESP
2595,41.67,5.28,39.77,10,778,5.75288,ESP
2596,41.67,5.28,39.77,15,798,5.00417,ESP
2597,41.67,5.28,39.77,15,191,99.11711,ESP
2598,41.67,5.28,39.77,10,281,54.08473,ESP
2599,41.67,5.28,39.77,15,352,24.59752,ESP
2600,41.67,5.28,39.77,10,259,80.14803,ESP
2601,41.67,5.28,39.77,20,277,80.8573956406339,ESP
2602,41.67,5.28,39.77,10,404,12.59317,ESP
2603,41.67,5.28,39.77,20,596,7.66508485482184,ESP
2604,41.67,5.28,39.77,20,601,7.58465374406825,ESP
2605,41.67,5.28,39.77,10,824,5.82713,ESP
2606,41.67,5.28,39.77,15,44,100.0,ESP
2607,41.67,5.28,39.77,10,350,19.60194,ESP
2608,41.67,5.28,39.77,20,841,6.23743263894478,ESP
2609,41.67,5.28,39.77,10,238,92.55887,ESP
2610,41.67,5.28,39.77,20,425,16.7739081476716,ESP
2611,41.67,5.28,39.77,10,943,6.22429,ESP
2612,41.67,5.28,39.77,15,423,14.95602,ESP
2613,41.67,5.28,39.77,15,829,5.00325,ESP
2614,41.67,5.28,39.77,15,702,6.60037,ESP
2615,41.67,5.28,39.77,20,759,6.47872597120571,ESP
2616,41.67,5.28,39.77,20,286,69.6774712458778,ESP
2617,41.67,5.28,39.77,15,34,100.0,ESP
2618,41.67,5.28,39.77,10,219,96.12213,ESP
2619,41.67,5.28,39.77,20,813,6.31786374969838,ESP
2620,41.67,5.28,39.77,10,41,100.0,ESP
2621,41.67,5.28,39.77,10,39,100.0,ESP
2622,41.67,5.28,39.77,20,699,6.69991152577813,ESP
2623,41.67,5.28,39.77,10,40,100.0,ESP
2624,41.67,5.28,39.77,20,63,100.0,ESP
2625,41.67,5.28,39.77,10,41,100.0,ESP
2626,41.67,5.28,39.77,20,327,32.0759269685514,ESP
2627,41.67,5.28,39.77,10,390,14.58085,ESP
2628,41.67,5.28,39.77,10,680,5.70895,ESP
2629,41.67,5.28,39.77,20,619,7.30314485643045,ESP
2630,41.67,5.28,39.77,10,82,99.98166,ESP
2631,41.67,5.28,39.77,10,511,6.86829,ESP
2632,41.67,5.28,39.77,10,395,13.79266,ESP
2633,41.67,5.28,39.77,10,379,15.88337,ESP
2634,41.67,5.28,39.77,20,265,86.7288667256495,ESP
2635,41.67,5.28,39.77,10,190,98.35419,ESP
2636,41.67,5.28,39.77,20,383,21.3584814606289,ESP
2637,41.67,5.28,39.77,15,816,4.97817,ESP
2638,41.67,5.28,39.77,20,734,6.53904930427094,ESP
2639,41.67,5.28,39.77,15,856,5.01101,ESP
2640,41.67,5.28,39.77,20,645,7.02163596879265,ESP
2641,41.67,5.28,39.77,15,676,6.66317,ESP
2642,41.67,5.28,39.77,10,348,19.90543,ESP
2643,41.67,5.28,39.77,10,439,9.3588,ESP
2644,41.67,5.28,39.77,15,509,8.91892,ESP
2645,41.67,5.28,39.77,10,657,5.67002,ESP
2646,41.67,5.28,39.77,20,823,6.31786374969838,ESP
2647,41.67,5.28,39.77,20,632,7.16239041261162,ESP
2648,41.67,5.28,39.77,20,332,30.8694603072468,ESP
2649,41.67,5.28,39.77,15,873,5.01101,ESP
2650,41.67,5.28,39.77,15,572,7.14573,ESP
2651,41.67,5.28,39.77,15,631,6.87273,ESP
2652,41.67,5.28,39.77,10,251,87.2764,ESP
2653,41.67,5.28,39.77,10,571,6.59543,ESP
2654,41.67,5.28,39.77,15,767,6.10032,ESP
2655,41.67,5.28,39.77,10,474,7.45653,ESP
2656,41.67,5.28,39.77,15,60,99.9924,ESP
2657,41.67,5.28,39.77,10,455,8.40853,ESP
2658,41.67,5.28,39.77,15,649,6.80411,ESP
2659,41.67,5.28,39.77,10,299,32.7895,ESP
2660,41.67,5.28,39.77,10,44,100.0,ESP
2661,41.67,5.28,39.77,15,275,74.47654,ESP
2662,41.67,5.28,39.77,15,641,6.83539,ESP
2663,41.67,5.28,39.77,15,70,100.03662,ESP
2664,41.67,5.28,39.77,10,329,22.07938,ESP
2665,41.67,5.28,39.77,10,817,5.84188,ESP
2666,41.67,5.28,39.77,10,891,6.07095,ESP
2667,41.67,5.28,39.77,20,400,19.3879192471648,ESP
2668,41.67,5.28,39.77,15,288,57.25373,ESP
2669,41.67,5.28,39.77,20,483,11.9480415024532,ESP
2670,41.67,5.28,39.77,15,36,100.0,ESP
2671,41.67,5.28,39.77,20,448,14.6223759350116,ESP
2672,41.67,5.28,39.77,10,396,13.35989,ESP
2673,41.67,5.28,39.77,10,658,5.68817,ESP
2674,41.67,5.28,39.77,10,64,100.11095,ESP
2675,41.67,5.28,39.77,15,181,99.48606,ESP
2676,41.67,5.28,39.77,15,660,6.74209,ESP
2677,41.67,5.28,39.77,15,465,11.7131,ESP
2678,41.67,5.28,39.77,10,244,90.26196,ESP
2679,41.67,5.28,39.77,10,50,99.85189,ESP
2680,41.67,5.28,39.77,10,549,6.71686,ESP
2681,41.67,5.28,39.77,15,34,100.0,ESP
2682,41.67,5.28,39.77,10,181,98.94629,ESP
2683,41.67,5.28,39.77,10,491,7.03616,ESP
2684,41.67,5.28,39.77,20,349,26.9886592133837,ESP
2685,41.67,5.28,39.77,10,58,100.06232,ESP
2686,41.67,5.28,39.77,20,290,64.9521434891015,ESP
2687,41.67,5.28,39.77,15,371,21.35403,ESP
2688,41.67,5.28,39.77,15,784,5.7784,ESP
2689,41.67,5.28,39.77,15,266,80.08871,ESP
2690,41.67,5.28,39.77,20,555,8.26831818547416,ESP
2691,41.67,5.28,39.77,10,182,98.80643,ESP
2692,41.67,5.28,39.77,20,703,6.67980374808977,ESP
2693,41.67,5.28,39.77,20,65,100.0,ESP
2694,41.67,5.28,39.77,10,732,5.66467,ESP
2695,41.67,5.28,39.77,10,389,14.93963,ESP
2696,41.67,5.28,39.77,20,763,6.47872597120571,ESP
2697,41.67,5.28,39.77,10,725,5.66943,ESP
2698,41.67,5.28,39.77,15,185,99.38549,ESP
2699,41.67,5.28,39.77,10,783,5.81041,ESP
2700,41.67,5.28,39.77,10,280,54.83987,ESP
2701,41.67,5.28,39.77,20,50,100.0,ESP
2702,41.67,5.28,39.77,15,346,25.54954,ESP
2703,41.67,5.28,39.77,10,764,5.64919,ESP
2704,41.67,5.28,39.77,15,736,6.37484,ESP
2705,41.67,5.28,39.77,10,539,6.76418,ESP
2706,41.67,5.28,39.77,10,771,5.83941,ESP
2707,41.67,5.28,39.77,15,48,100.0,ESP
2708,41.67,5.28,39.77,20,616,7.36346818949568,ESP
2709,41.67,5.28,39.77,10,62,100.09716,ESP
2710,41.67,5.28,39.77,10,355,19.02558,ESP
2711,41.67,5.28,39.77,15,362,22.75189,ESP
2712,41.67,5.28,39.77,15,354,24.24689,ESP
2713,41.67,5.28,39.77,10,74,100.10024,ESP
2714,41.67,5.28,39.77,20,510,10.3595270650688,ESP
2715,41.67,5.28,39.77,20,238,94.8926244671439,ESP
2716,41.67,5.28,39.77,10,572,6.60513,ESP
2717,41.67,5.28,39.77,10,663,5.77004,ESP
2718,41.67,5.28,39.77,10,852,6.21923,ESP
2719,41.67,5.28,39.77,20,301,49.2881846698303,ESP
2720,41.67,5.28,39.77,10,567,6.63193,ESP
2721,41.67,5.28,39.77,20,613,7.40368374487255,ESP
2722,41.67,5.28,39.77,15,646,6.81633,ESP
2723,41.67,5.28,39.77,10,43,100.0,ESP
2724,41.67,5.28,39.77,15,901,5.01101,ESP
2725,41.67,5.28,39.77,10,262,75.61331,ESP
2726,41.67,5.28,39.77,10,403,12.75064,ESP
2727,41.67,5.28,39.77,20,452,14.3408670473739,ESP
2728,41.67,5.28,39.77,20,566,8.10745596396683,ESP
2729,41.67,5.28,39.77,15,598,6.94802,ESP
2730,41.67,5.28,39.77,15,301,47.74181,ESP
2731,41.67,5.28,39.77,10,368,17.62673,ESP
2732,41.67,5.28,39.77,20,97,100.0,ESP
2733,41.67,5.28,39.77,10,716,5.78985,ESP
2734,41.67,5.28,39.77,20,199,99.4771977801014,ESP
2735,41.67,5.28,39.77,10,743,5.82544,ESP
2736,41.67,5.28,39.77,20,514,10.0981259551195,ESP
2737,41.67,5.28,39.77,20,423,16.9146625914904,ESP
2738,41.67,5.28,39.77,10,85,99.88636,ESP
2739,41.67,5.28,39.77,15,200,98.39962,ESP
2740,41.67,5.28,39.77,10,192,98.2776,ESP
2741,41.67,5.28,39.77,20,460,13.6773103836564,ESP
2742,41.67,5.28,39.77,15,474,11.12598,ESP
2743,41.67,5.28,39.77,10,422,10.74959,ESP
2744,41.67,5.28,39.77,15,261,83.34937,ESP
2745,41.67,5.28,39.77,10,815,5.85544,ESP
2746,41.67,5.28,39.77,15,35,100.0,ESP
2747,41.67,5.28,39.77,10,419,10.98285,ESP
2748,41.67,5.28,39.77,15,99,99.97969,ESP
2749,41.67,5.28,39.77,10,65,100.1137,ESP
2750,41.67,5.28,39.77,20,653,6.98142041341593,ESP
2751,41.67,5.28,39.77,20,486,11.6263170594386,ESP
2752,41.67,5.28,39.77,10,665,5.83189,ESP
2753,41.67,5.28,39.77,15,802,5.01434,ESP
2754,41.67,5.28,39.77,10,864,6.19712,ESP
2755,41.67,5.28,39.77,10,188,98.42512,ESP
2756,41.67,5.28,39.77,15,406,16.80202,ESP
2757,41.67,5.28,39.77,20,72,100.0,ESP
2758,41.67,5.28,39.77,15,206,97.92013,ESP
2759,41.67,5.28,39.77,10,309,27.37482,ESP
2760,41.67,5.28,39.77,15,850,5.01101,ESP
2761,41.67,5.28,39.77,20,832,6.29775597201001,ESP
2762,41.67,5.28,39.77,20,579,7.90637818708277,ESP
2763,41.67,5.28,39.77,10,78,100.02001,ESP
2764,41.67,5.28,39.77,20,837,6.27764819432151,ESP
2765,41.67,5.28,39.77,10,269,69.97192,ESP
2766,41.67,5.28,39.77,10,717,5.76818,ESP
2767,41.67,5.28,39.77,15,713,6.58541,ESP
2768,41.67,5.28,39.77,15,680,6.65541,ESP
2769,41.67,5.28,39.77,10,51,99.88768,ESP
2770,41.67,5.28,39.77,10,666,5.83941,ESP
2771,41.67,5.28,39.77,10,753,5.81742,ESP
2772,41.67,5.28,39.77,20,48,100.0,ESP
2773,41.67,5.28,39.77,15,266,80.94374,ESP
2774,41.67,5.28,39.77,20,733,6.53904930427094,ESP
2775,41.67,5.28,39.77,10,652,5.63941,ESP
2776,41.67,5.28,39.77,20,734,6.53904930427094,ESP
2777,41.67,5.28,39.77,10,379,16.25905,ESP
2778,41.67,5.28,39.77,15,191,99.16036,ESP
2779,41.67,5.28,39.77,10,832,5.94272,ESP
2780,41.67,5.28,39.77,15,661,6.72337,ESP
2781,41.67,5.28,39.77,15,310,38.83984,ESP
2782,41.67,5.28,39.77,10,96,99.6048,ESP
2783,41.67,5.28,39.77,20,863,6.19721708356791,ESP
2784,41.67,5.28,39.77,10,637,5.72912,ESP
2785,41.67,5.28,39.77,10,357,18.75578,ESP
2786,41.67,5.28,39.77,20,71,100.0,ESP
2787,41.67,5.28,39.77,10,45,100.0,ESP
2788,41.67,5.28,39.77,10,266,72.84212,ESP
2789,41.67,5.28,39.77,15,59,99.98238,ESP
2790,41.67,5.28,39.77,10,267,72.13355,ESP
2791,41.67,5.28,39.77,10,695,5.78815,ESP
2792,41.67,5.28,39.77,10,421,10.90444,ESP
2793,41.67,5.28,39.77,10,100,99.50877,ESP
2794,41.67,5.28,39.77,15,342,26.36025,ESP
2795,41.67,5.28,39.77,10,377,16.48429,ESP
2796,41.67,5.28,39.77,15,504,9.20123,ESP
2797,41.67,5.28,39.77,20,844,6.23743263894478,ESP
2798,41.67,5.28,39.77,10,742,5.8069,ESP
2799,41.67,5.28,39.77,15,836,5.01101,ESP
2800,41.67,5.28,39.77,15,42,100.0,ESP
2801,41.67,5.28,39.77,20,744,6.49883374889407,ESP
2802,41.67,5.28,39.77,10,470,7.58994,ESP
2803,41.67,5.28,39.77,15,814,4.98959,ESP
2804,41.67,5.28,39.77,20,884,6.21732486125628,ESP
2805,41.67,5.28,39.77,15,785,5.34165,ESP
2806,41.67,5.28,39.77,20,261,87.73425561007,ESP
2807,41.67,5.28,39.77,10,682,5.69932,ESP
2808,41.67,5.28,39.77,10,444,9.05791,ESP
2809,41.67,5.28,39.77,10,820,5.7267,ESP
2810,41.67,5.28,39.77,10,48,99.8136,ESP
2811,41.67,5.28,39.77,15,626,6.88408,ESP
2812,41.67,5.28,39.77,10,570,6.59969,ESP
2813,41.67,5.28,39.77,15,36,100.0,ESP
2814,41.67,5.28,39.77,10,438,9.46469,ESP
2815,41.67,5.28,39.77,10,96,99.58926,ESP
2816,41.67,5.28,39.77,15,166,99.902,ESP
2817,41.67,5.28,39.77,20,890,6.21732486125628,ESP
2818,41.67,5.28,39.77,10,517,6.83697,ESP
2819,41.67,5.28,39.77,15,219,96.65185,ESP
2820,41.67,5.28,39.77,15,805,5.05414,ESP
2821,41.67,5.28,39.77,20,213,98.2506233411084,ESP
2822,41.67,5.28,39.77,20,840,6.23743263894478,ESP
2823,41.67,5.28,39.77,10,39,100.0,ESP
2824,41.67,5.28,39.77,15,81,100.04042,ESP
2825,41.67,5.28,39.77,10,763,5.6798,ESP
2826,41.67,5.28,39.77,15,623,6.88588,ESP
2827,41.67,5.28,39.77,10,35,100.0,ESP
2828,41.67,5.28,39.77,10,694,5.75198,ESP
2829,41.67,5.28,39.77,15,470,11.3225,ESP
2830,41.67,5.28,39.77,15,824,4.98694,ESP
2831,41.67,5.28,39.77,10,178,99.11651,ESP
2832,41.67,5.28,39.77,20,108,100.0,ESP
2833,41.67,5.28,39.77,10,652,5.63443,ESP
2834,41.67,5.28,39.77,10,352,19.40758,ESP
2835,41.67,5.28,39.77,20,849,6.27764819432151,ESP
2836,41.67,5.28,39.77,10,39,100.0,ESP
2837,41.67,5.28,39.77,20,220,97.4463122335719,ESP
2838,41.67,5.28,39.77,10,237,93.08999,ESP
2839,41.67,5.28,39.77,20,68,100.0,ESP
2840,41.67,5.28,39.77,15,64,100.02018,ESP
2841,41.67,5.28,39.77,15,493,9.80662,ESP
2842,41.67,5.28,39.77,10,632,5.84974,ESP
2843,41.67,5.28,39.77,10,801,5.69932,ESP
2844,41.67,5.28,39.77,20,625,7.20260596798835,ESP
2845,41.67,5.28,39.77,10,478,7.28689,ESP
2846,41.67,5.28,39.77,10,564,6.64195,ESP
2847,41.67,5.28,39.77,20,311,40.6217324861257,ESP
2848,41.67,5.28,39.77,15,854,5.01101,ESP
2849,41.67,5.28,39.77,15,166,99.82878,ESP
2850,41.67,5.28,39.77,10,305,29.40152,ESP
2851,41.67,5.28,39.77,15,338,27.24781,ESP
2852,41.67,5.28,39.77,10,353,19.30909,ESP
2853,41.67,5.28,39.77,10,465,7.83143,ESP
2854,41.67,5.28,39.77,15,485,10.52544,ESP
2855,41.67,5.28,39.77,15,535,7.75764,ESP
2856,41.67,5.28,39.77,10,253,85.2831,ESP
2857,41.67,5.28,39.77,15,768,6.01009,ESP
2858,41.67,5.28,39.77,10,688,5.66467,ESP
2859,41.67,5.28,39.77,15,664,6.72715,ESP
2860,41.67,5.28,39.77,20,120,99.8793533338695,ESP
2861,41.67,5.28,39.77,15,58,100.0015,ESP
2862,41.67,5.28,39.77,10,582,6.5337,ESP
2863,41.67,5.28,39.77,15,364,22.4512,ESP
2864,41.67,5.28,39.77,20,253,90.38848226494,ESP
2865,41.67,5.28,39.77,10,189,98.39027,ESP
2866,41.67,5.28,39.77,10,544,6.74217,ESP
2867,41.67,5.28,39.77,10,566,6.63725,ESP
2868,41.67,5.28,39.77,20,356,25.6012225528834,ESP
2869,41.67,5.28,39.77,10,639,5.74056,ESP
2870,41.67,5.28,39.77,15,578,7.06478,ESP
2871,41.67,5.28,39.77,10,572,6.60682,ESP
2872,41.67,5.28,39.77,10,279,56.3647,ESP
2873,41.67,5.28,39.77,10,624,5.88562,ESP
2874,41.67,5.28,39.77,20,693,6.740127081155,ESP
2875,41.67,5.28,39.77,20,273,83.270328963243,ESP
2876,41.67,5.28,39.77,20,670,6.84066596959696,ESP
2877,41.67,5.28,39.77,20,616,7.30314485643045,ESP
2878,41.67,5.28,39.77,15,707,6.57729,ESP
2879,41.67,5.28,39.77,15,842,5.01101,ESP
2880,41.67,5.28,39.77,10,835,5.63778,ESP
2881,41.67,5.28,39.77,15,777,5.80526,ESP
2882,41.67,5.28,39.77,10,609,6.01815,ESP
2883,41.67,5.28,39.77,20,539,8.95198262688008,ESP
2884,41.67,5.28,39.77,10,452,8.37011,ESP
2885,41.67,5.28,39.77,10,296,35.56164,ESP
2886,41.67,5.28,39.77,15,776,5.83205,ESP
2887,41.67,5.28,39.77,10,637,5.76583,ESP
2888,41.67,5.28,39.77,10,251,86.30482,ESP
2889,41.67,5.28,39.77,20,623,7.20260596798835,ESP
2890,41.67,5.28,39.77,10,630,5.86087,ESP
2891,41.67,5.28,39.77,20,810,6.35807930507525,ESP
2892,41.67,5.28,39.77,10,450,8.65078,ESP
2893,41.67,5.28,39.77,10,472,7.56576,ESP
2894,41.67,5.28,39.77,20,92,100.0,ESP
2895,41.67,5.28,39.77,15,388,19.11752,ESP
2896,41.67,5.28,39.77,10,39,100.0,ESP
2897,41.67,5.28,39.77,20,49,100.0,ESP
2898,41.67,5.28,39.77,20,841,6.25754041663314,ESP
2899,41.67,5.28,39.77,10,814,5.84883,ESP
2900,41.67,5.28,39.77,20,271,83.8534545162069,ESP
2901,41.67,5.28,39.77,15,185,99.34946,ESP
2902,41.67,5.28,39.77,20,552,8.34874929622776,ESP
2903,41.67,5.28,39.77,10,442,9.15535,ESP
2904,41.67,5.28,39.77,15,709,6.58803,ESP
2905,41.67,5.28,39.77,10,38,100.0,ESP
2906,41.67,5.28,39.77,10,319,24.1542,ESP
2907,41.67,5.28,39.77,15,97,99.98673,ESP
2908,41.67,5.28,39.77,15,281,67.14379,ESP
2909,41.67,5.28,39.77,10,372,17.01662,ESP
2910,41.67,5.28,39.77,20,274,82.8078500764096,ESP
2911,41.67,5.28,39.77,10,304,29.8477,ESP
2912,41.67,5.28,39.77,20,474,12.6115981661707,ESP
2913,41.67,5.28,39.77,15,831,5.01101,ESP
2914,41.67,5.28,39.77,10,492,6.99947,ESP
2915,41.67,5.28,39.77,10,851,6.0339,ESP
2916,41.67,5.28,39.77,10,77,100.06694,ESP
2917,41.67,5.28,39.77,10,729,5.64283,ESP
2918,41.67,5.28,39.77,15,196,98.70313,ESP
2919,41.67,5.28,39.77,15,656,6.7628,ESP
2920,41.67,5.28,39.77,10,764,5.67002,ESP
2921,41.67,5.28,39.77,10,256,83.66371,ESP
2922,41.67,5.28,39.77,10,373,16.78776,ESP
2923,41.67,5.28,39.77,10,939,6.22575,ESP
2924,41.67,5.28,39.77,10,55,99.98891,ESP
2925,41.67,5.28,39.77,15,343,26.15205,ESP
2926,41.67,5.28,39.77,20,421,17.0152014799324,ESP
2927,41.67,5.28,39.77,20,410,18.2015603635486,ESP
2928,41.67,5.28,39.77,15,554,7.43099,ESP
2929,41.67,5.28,39.77,15,802,5.11459,ESP
2930,41.67,5.28,39.77,20,640,7.10206707954639,ESP
2931,41.67,5.28,39.77,15,384,19.60753,ESP
2932,41.67,5.28,39.77,10,659,5.70288,ESP
2933,41.67,5.28,39.77,15,255,88.47472,ESP
2934,41.67,5.28,39.77,20,56,100.0,ESP
2935,41.67,5.28,39.77,10,852,6.20002,ESP
2936,41.67,5.28,39.77,10,277,58.65753,ESP
2937,41.67,5.28,39.77,10,563,6.65383,ESP
2938,41.67,5.28,39.77,10,181,98.96865,ESP
2939,41.67,5.28,39.77,15,687,6.61759,ESP
2940,41.67,5.28,39.77,10,514,6.85097,ESP
2941,41.67,5.28,39.77,20,48,100.0,ESP
2942,41.67,5.28,39.77,10,449,8.78093,ESP
2943,41.67,5.28,39.77,10,217,96.25905,ESP
2944,41.67,5.28,39.77,15,678,6.66593,ESP
2945,41.67,5.28,39.77,10,321,23.54976,ESP
2946,41.67,5.28,39.77,20,849,6.23743263894478,ESP
2947,41.67,5.28,39.77,10,97,99.5737,ESP
2948,41.67,5.28,39.77,15,339,27.01666,ESP
2949,41.67,5.28,39.77,20,656,6.94120485803906,ESP
2950,41.67,5.28,39.77,10,831,5.73893,ESP
2951,41.67,5.28,39.77,15,506,9.14322,ESP
2952,41.67,5.28,39.77,15,597,6.93449,ESP
2953,41.67,5.28,39.77,10,634,5.82524,ESP
2954,41.67,5.28,39.77,10,876,6.18432,ESP
2955,41.67,5.28,39.77,10,911,6.20708,ESP
2956,41.67,5.28,39.77,20,61,100.0,ESP
2957,41.67,5.28,39.77,10,653,5.63632,ESP
2958,41.67,5.28,39.77,10,841,5.66792,ESP
2959,41.67,5.28,39.77,10,757,5.64636,ESP
2960,41.67,5.28,39.77,10,403,12.82826,ESP
2961,41.67,5.28,39.77,15,630,6.875,ESP
2962,41.67,5.28,39.77,20,242,93.3242178074479,ESP
2963,41.67,5.28,39.77,10,571,6.5975,ESP
2964,41.67,5.28,39.77,10,524,6.81821,ESP
2965,41.67,5.28,39.77,20,556,8.26831818547416,ESP
2966,41.67,5.28,39.77,15,289,56.16068,ESP
2967,41.67,5.28,39.77,15,520,8.32716,ESP
2968,41.67,5.28,39.77,10,389,14.65544,ESP
2969,41.67,5.28,39.77,20,347,27.390814767152,ESP
2970,41.67,5.28,39.77,20,249,91.7155955923751,ESP
2971,41.67,5.28,39.77,10,94,99.65064,ESP
2972,41.67,5.28,39.77,20,50,100.0,ESP
2973,41.67,5.28,39.77,10,838,5.6991,ESP
2974,41.67,5.28,39.77,20,310,41.3858280382852,ESP
2975,41.67,5.28,39.77,10,447,8.87079,ESP
2976,41.67,5.28,39.77,15,544,7.59683,ESP
2977,41.67,5.28,39.77,10,370,17.32385,ESP
2978,41.67,5.28,39.77,15,627,6.87942,ESP
2979,41.67,5.28,39.77,15,830,5.01101,ESP
2980,41.67,5.28,39.77,15,453,12.46751,ESP
2981,41.67,5.28,39.77,20,530,9.2737070698946,ESP
2982,41.67,5.28,39.77,15,459,12.07904,ESP
2983,41.67,5.28,39.77,10,370,17.24576,ESP
2984,41.67,5.28,39.77,15,840,5.01101,ESP
2985,41.67,5.28,39.77,15,461,12.00316,ESP
2986,41.67,5.28,39.77,20,790,6.43851041582884,ESP
2987,41.67,5.28,39.77,20,655,6.94120485803906,ESP
2988,41.67,5.28,39.77,20,518,9.89704817823528,ESP
2989,41.67,5.28,39.77,10,297,34.98508,ESP
2990,41.67,5.28,39.77,10,672,5.81041,ESP
2991,41.67,5.28,39.77,20,245,92.8818466983029,ESP
2992,41.67,5.28,39.77,10,602,6.1056,ESP
2993,41.67,5.28,39.77,10,743,5.84188,ESP
2994,41.67,5.28,39.77,20,501,10.862221507279,ESP
2995,41.67,5.28,39.77,10,356,18.84452,ESP
2996,41.67,5.28,39.77,10,329,22.20168,ESP
2997,41.67,5.28,39.77,20,102,100.0,ESP
2998,41.67,5.28,39.77,10,38,100.0,ESP
2999,41.67,5.28,39.77,15,44,100.0,ESP
3000,41.67,5.28,39.77,10,446,8.96303,ESP
3001,41.67,5.28,39.77,10,842,5.68286,ESP
3002,41.67,5.28,39.77,15,893,5.01101,ESP
3003,41.67,5.28,39.77,10,350,19.70067,ESP
3004,41.67,5.28,39.77,20,348,27.1897369902678,ESP
3005,41.67,5.28,39.77,10,446,8.91658,ESP
3006,41.67,5.28,39.77,15,782,5.51261,ESP
3007,41.67,5.28,39.77,10,39,100.0,ESP
3008,41.67,5.28,39.77,15,462,11.85478,ESP
3009,41.67,5.28,39.77,15,551,7.49613,ESP
3010,41.67,5.28,39.77,15,785,5.08733,ESP
3011,41.67,5.28,39.77,15,815,5.00513,ESP
3012,41.67,5.28,39.77,10,724,5.68962,ESP
3013,41.67,5.28,39.77,10,198,97.85261,ESP
3014,41.67,5.28,39.77,15,711,6.58259,ESP
3015,41.67,5.28,39.77,20,837,6.29775597201001,ESP
3016,41.67,5.28,39.77,15,803,4.97672,ESP
3017,41.67,5.28,39.77,10,753,5.81041,ESP
3018,41.67,5.28,39.77,15,494,9.68096,ESP
3019,41.67,5.28,39.77,10,49,99.82664,ESP
3020,41.67,5.28,39.77,15,810,4.99968,ESP
3021,41.67,5.28,39.77,15,632,6.87007,ESP
3022,41.67,5.28,39.77,10,62,100.07892,ESP
3023,41.67,5.28,39.77,10,331,21.96,ESP
3024,41.67,5.28,39.77,15,407,16.67766,ESP
3025,41.67,5.28,39.77,15,206,97.99198,ESP
3026,41.67,5.28,39.77,15,621,6.88924,ESP
