,C,H,O,heat_rate,T,mass_porc,biomass_MV
320,78.78,0.82,19.91,15,579.529999999994,25.5746637153073,True
321,78.78,0.82,19.91,20,333.499999999999,91.7223650385604,True
322,78.78,0.82,19.91,10,525.460000000009,34.1082581540596,True
323,78.78,0.82,19.91,20,520.559999999999,40.2570694087404,True
324,78.78,0.82,19.91,10,734.440000000013,21.5822345593338,True
325,78.78,0.82,19.91,10,385.280000000007,62.0749479528106,True
326,78.78,0.82,19.91,20,581.660000000003,32.6649528706084,True
327,78.78,0.82,19.91,20,293.079999999999,95.6983718937446,True
328,78.78,0.82,19.91,20,34.58,99.8457583547558,True
329,78.78,0.82,19.91,15,844.130000000003,6.31704410011917,True
330,78.78,0.82,19.91,15,490.699999999995,54.4696066746127,True
331,78.78,0.82,19.91,15,86.2399999999978,99.4551336625234,True
332,78.78,0.82,19.91,10,707.780000000012,23.1436502428869,True
333,78.78,0.82,19.91,20,482.019999999999,62.9134532990574,True
334,78.78,0.82,19.91,10,471.280000000009,49.2713393476752,True
335,78.78,0.82,19.91,20,378.619999999999,86.0839760068552,True
336,78.78,0.82,19.91,15,651.349999999994,20.3473522901413,True
337,78.78,0.82,19.91,20,419.039999999999,77.7892030848329,True
338,78.78,0.82,19.91,15,696.709999999995,16.1586923207901,True
339,78.78,0.82,19.91,15,449.119999999995,61.6890856461774,True
340,78.78,0.82,19.91,10,467.840000000008,49.9653018736988,True
341,78.78,0.82,19.91,10,61.9200000000021,99.3060374739764,True
342,78.78,0.82,19.91,20,608.920000000005,28.0548414738646,True
343,78.78,0.82,19.91,20,557.220000000002,33.7789203084833,True
344,78.78,0.82,19.91,10,113.520000000003,98.6988202637058,True
345,78.78,0.82,19.91,20,242.32,97.4293059125964,True
346,78.78,0.82,19.91,10,302.720000000006,86.8494101318529,True
347,78.78,0.82,19.91,20,156.78,98.3718937446444,True
348,78.78,0.82,19.91,10,140.180000000003,98.351839000694,True
349,78.78,0.82,19.91,10,119.540000000003,98.646773074254,True
350,78.78,0.82,19.91,10,283.800000000006,90.440666204025,True
351,78.78,0.82,19.91,10,127.280000000003,98.5253296321998,True
352,78.78,0.82,19.91,15,176.959999999997,98.0759407457858,True
353,78.78,0.82,19.91,10,538.36000000001,32.6682859125607,True
354,78.78,0.82,19.91,10,676.820000000012,26.9604441360166,True
355,78.78,0.82,19.91,20,106.96,98.9545844044559,True
356,78.78,0.82,19.91,15,354.619999999996,84.5394176741018,True
357,78.78,0.82,19.91,10,700.040000000012,23.7335183900069,True
358,78.78,0.82,19.91,20,811.020000000016,16.0239931448157,True
359,78.78,0.82,19.91,10,180.600000000004,97.4843858431645,True
360,78.78,0.82,19.91,20,53.38,99.5201371036846,True
361,78.78,0.82,19.91,10,347.440000000007,76.5440666204025,True
362,78.78,0.82,19.91,15,679.699999999994,17.6741018218968,True
363,78.78,0.82,19.91,15,350.839999999996,84.8288779158862,True
364,78.78,0.82,19.91,15,647.569999999994,20.5857313127873,True
365,78.78,0.82,19.91,15,891.380000000005,4.64839094159713,True
366,78.78,0.82,19.91,20,469.799999999999,68.586118251928,True
367,78.78,0.82,19.91,20,880.58000000002,13.0077120822622,True
368,78.78,0.82,19.91,20,893.740000000021,12.133676092545,True
369,78.78,0.82,19.91,10,472.140000000009,49.2539902845246,True
370,78.78,0.82,19.91,10,336.260000000006,79.3372657876475,True
371,78.78,0.82,19.91,10,138.460000000003,98.3691880638445,True
372,78.78,0.82,19.91,20,386.139999999999,85.3470437017995,True
373,78.78,0.82,19.91,20,707.62000000001,21.8508997429306,True
374,78.78,0.82,19.91,10,559.00000000001,31.3324080499653,True
375,78.78,0.82,19.91,10,257.140000000005,92.2449687716864,True
376,78.78,0.82,19.91,10,217.580000000005,96.3393476752256,True
377,78.78,0.82,19.91,10,681.120000000012,26.7869535045108,True
378,78.78,0.82,19.91,10,523.740000000009,34.8716169326856,True
379,78.78,0.82,19.91,15,224.209999999997,95.9305295419717,True
380,78.78,0.82,19.91,15,180.739999999997,98.0248595266474,True
381,78.78,0.82,19.91,15,469.909999999995,59.7479993189171,True
382,78.78,0.82,19.91,10,276.060000000005,90.6315058986815,True
383,78.78,0.82,19.91,15,428.329999999995,66.6609909756513,True
384,78.78,0.82,19.91,10,664.780000000012,27.7238029146426,True
385,78.78,0.82,19.91,10,867.740000000009,8.83067314365025,True
386,78.78,0.82,19.91,10,43.8600000000018,99.5489243580847,True
387,78.78,0.82,19.91,20,167.12,98.2690659811482,True
388,78.78,0.82,19.91,20,827.940000000017,15.2699228791773,True
389,78.78,0.82,19.91,20,490.479999999999,61.2682090831191,True
390,78.78,0.82,19.91,20,344.779999999999,90.8140531276778,True
391,78.78,0.82,19.91,10,846.240000000012,9.7154753643303,True
392,78.78,0.82,19.91,10,57.620000000002,99.3754337265787,True
393,78.78,0.82,19.91,20,470.739999999999,67.866323907455,True
394,78.78,0.82,19.91,10,154.800000000004,98.0916030534351,True
395,78.78,0.82,19.91,20,110.72,98.9203084832904,True
396,78.78,0.82,19.91,20,43.98,99.6572407883461,True
397,78.78,0.82,19.91,10,484.180000000009,46.6689798750867,True
398,78.78,0.82,19.91,10,577.92000000001,30.3435114503817,True
399,78.78,0.82,19.91,15,541.729999999995,32.6408990294569,True
400,78.78,0.82,19.91,20,623.960000000005,26.8380462724936,True
401,78.78,0.82,19.91,10,494.500000000009,42.6960444136016,True
402,78.78,0.82,19.91,20,74.0599999999999,99.280205655527,True
403,78.78,0.82,19.91,15,258.229999999997,93.4275498041886,True
404,78.78,0.82,19.91,15,759.079999999998,12.4127362506385,True
405,78.78,0.82,19.91,20,356.059999999999,90.0942587832047,True
406,78.78,0.82,19.91,15,630.559999999994,22.4076281287247,True
407,78.78,0.82,19.91,10,96.3200000000026,98.9070090215128,True
408,78.78,0.82,19.91,10,380.120000000007,64.7120055517002,True
409,78.78,0.82,19.91,10,481.600000000009,48.6641221374046,True
410,78.78,0.82,19.91,15,878.150000000004,4.78460752596627,True
411,78.78,0.82,19.91,20,357.939999999999,89.7343616109683,True
412,78.78,0.82,19.91,10,591.68000000001,29.9097848716169,True
413,78.78,0.82,19.91,20,856.140000000019,14.3101970865467,True
414,78.78,0.82,19.91,15,592.759999999994,24.2124978716159,True
415,78.78,0.82,19.91,20,229.16,97.6006855184233,True
416,78.78,0.82,19.91,10,653.600000000011,28.2095766828591,True
417,78.78,0.82,19.91,20,666.260000000008,24.4215938303342,True
418,78.78,0.82,19.91,10,348.300000000007,76.1450381679389,True
419,78.78,0.82,19.91,20,463.219999999999,69.9742930591259,True
420,78.78,0.82,19.91,20,264.879999999999,96.4181662382176,True
421,78.78,0.82,19.91,20,705.74000000001,21.9023136246786,True
422,78.78,0.82,19.91,15,209.089999999997,96.9010727056019,True
423,78.78,0.82,19.91,10,210.700000000004,96.530187369882,True
424,78.78,0.82,19.91,20,68.4199999999999,99.331619537275,True
425,78.78,0.82,19.91,10,182.320000000004,97.3976405274115,True
426,78.78,0.82,19.91,10,360.340000000007,72.883414295628,True
427,78.78,0.82,19.91,20,101.32,99.0402742073693,True
428,78.78,0.82,19.91,20,151.14,98.4575835475578,True
429,78.78,0.82,19.91,20,225.4,97.6349614395887,True
430,78.78,0.82,19.91,10,160.820000000004,97.970159611381,True
431,78.78,0.82,19.91,10,208.980000000004,96.5995836224844,True
432,78.78,0.82,19.91,10,442.900000000008,53.088133240805,True
433,78.78,0.82,19.91,20,598.580000000004,28.808911739503,True
434,78.78,0.82,19.91,20,747.100000000013,18.9203084832905,True
435,78.78,0.82,19.91,10,535.78000000001,32.8417765440666,True
436,78.78,0.82,19.91,10,626.940000000011,29.0249826509368,True
437,78.78,0.82,19.91,20,756.500000000013,18.4233076263924,True
438,78.78,0.82,19.91,10,383.560000000007,63.1679389312977,True
439,78.78,0.82,19.91,15,241.219999999997,94.2789034564958,True
440,78.78,0.82,19.91,10,455.800000000008,51.734906315059,True
441,78.78,0.82,19.91,20,886.220000000021,12.7849185946872,True
442,78.78,0.82,19.91,10,752.500000000013,20.2116585704372,True
443,78.78,0.82,19.91,10,114.380000000003,98.6814712005551,True
444,78.78,0.82,19.91,10,799.800000000014,15.2845246356697,True
445,78.78,0.82,19.91,10,310.460000000006,85.0798056904927,True
446,78.78,0.82,19.91,20,271.459999999999,96.2639245929734,True
447,78.78,0.82,19.91,15,526.609999999995,41.1884896986208,True
448,78.78,0.82,19.91,20,135.16,98.6803770351328,True
449,78.78,0.82,19.91,20,809.140000000016,16.0754070265638,True
450,78.78,0.82,19.91,10,380.980000000007,64.382373351839,True
451,78.78,0.82,19.91,20,526.2,37.892030848329,True
452,78.78,0.82,19.91,20,250.779999999999,97.2407883461868,True
453,78.78,0.82,19.91,20,481.079999999999,62.9648671808055,True
454,78.78,0.82,19.91,10,620.920000000011,29.146426092991,True
455,78.78,0.82,19.91,15,460.459999999995,60.207730291163,True
456,78.78,0.82,19.91,10,460.960000000008,51.3705759888966,True
457,78.78,0.82,19.91,20,763.080000000014,18.1491002570694,True
458,78.78,0.82,19.91,10,645.860000000011,28.5218598195697,True
459,78.78,0.82,19.91,15,297.919999999996,90.2264600715137,True
460,78.78,0.82,19.91,15,617.329999999994,23.2419547079857,True
461,78.78,0.82,19.91,20,326.919999999999,93.1619537275064,True
462,78.78,0.82,19.91,10,427.420000000008,55.6384455239417,True
463,78.78,0.82,19.91,10,694.880000000012,25.381679389313,True
464,78.78,0.82,19.91,10,601.140000000011,29.6668979875087,True
465,78.78,0.82,19.91,10,458.380000000008,51.4746703678001,True
466,78.78,0.82,19.91,10,98.9000000000027,98.8723108952116,True
467,78.78,0.82,19.91,15,124.039999999998,99.0294568363698,True
468,78.78,0.82,19.91,20,735.820000000012,19.7943444730077,True
469,78.78,0.82,19.91,20,379.559999999999,85.9297343616109,True
470,78.78,0.82,19.91,10,452.360000000008,51.9604441360167,True
471,78.78,0.82,19.91,20,73.1199999999999,99.280205655527,True
472,78.78,0.82,19.91,10,585.66000000001,30.1353226925746,True
473,78.78,0.82,19.91,20,278.979999999999,96.0754070265638,True
474,78.78,0.82,19.91,20,700.10000000001,22.382176520994,True
475,78.78,0.82,19.91,20,430.319999999999,75.7840616966581,True
476,78.78,0.82,19.91,15,405.649999999996,70.2707304614336,True
477,78.78,0.82,19.91,20,315.639999999999,93.7789203084833,True
478,78.78,0.82,19.91,15,63.559999999998,99.6935126851694,True
479,78.78,0.82,19.91,10,172.860000000004,97.6405274115198,True
480,78.78,0.82,19.91,20,434.079999999999,75.4070265638389,True
481,78.78,0.82,19.91,15,889.490000000005,4.64839094159713,True
482,78.78,0.82,19.91,15,352.729999999996,84.7096884045633,True
483,78.78,0.82,19.91,15,719.389999999996,14.9838242806061,True
484,78.78,0.82,19.91,10,386.140000000007,61.9014573213046,True
485,78.78,0.82,19.91,15,479.359999999995,57.3131278733186,True
486,78.78,0.82,19.91,20,605.160000000004,28.1576692373608,True
487,78.78,0.82,19.91,10,270.040000000005,90.8570437196391,True
488,78.78,0.82,19.91,15,375.409999999996,80.4358930699813,True
489,78.78,0.82,19.91,10,625.220000000011,29.0423317140874,True
490,78.78,0.82,19.91,10,709.500000000012,23.1089521165857,True
491,78.78,0.82,19.91,15,101.359999999998,99.3529712242466,True
492,78.78,0.82,19.91,20,609.860000000005,27.8491859468723,True
493,78.78,0.82,19.91,10,812.700000000014,13.5149201943095,True
494,78.78,0.82,19.91,20,496.119999999999,57.617823479006,True
495,78.78,0.82,19.91,15,766.639999999999,11.3400306487315,True
496,78.78,0.82,19.91,20,486.719999999999,61.7823479005998,True
497,78.78,0.82,19.91,15,842.240000000002,6.3681253192576,True
498,78.78,0.82,19.91,10,156.520000000004,98.0742539902845,True
499,78.78,0.82,19.91,20,694.460000000009,22.7420736932305,True
500,78.78,0.82,19.91,10,639.840000000011,28.6953504510756,True
501,78.78,0.82,19.91,20,323.159999999999,93.4018851756641,True
502,78.78,0.82,19.91,10,399.040000000007,59.6807772380291,True
503,78.78,0.82,19.91,10,428.280000000008,55.6037473976405,True
504,78.78,0.82,19.91,10,608.020000000011,29.3893129770992,True
505,78.78,0.82,19.91,10,178.020000000004,97.5190839694657,True
506,78.78,0.82,19.91,10,576.20000000001,30.3608605135323,True
507,78.78,0.82,19.91,10,101.480000000003,98.8549618320611,True
508,78.78,0.82,19.91,10,620.060000000011,29.1637751561416,True
509,78.78,0.82,19.91,15,847.910000000003,6.30001702707306,True
510,78.78,0.82,19.91,15,61.669999999998,99.7105397582156,True
511,78.78,0.82,19.91,10,308.740000000006,85.4094378903539,True
512,78.78,0.82,19.91,10,757.660000000013,19.7605829285218,True
513,78.78,0.82,19.91,10,372.380000000007,68.4767522553782,True
514,78.78,0.82,19.91,20,871.18000000002,13.6075407026564,True
515,78.78,0.82,19.91,10,393.880000000007,60.4267869535045,True
516,78.78,0.82,19.91,15,857.360000000003,6.07866507747317,True
517,78.78,0.82,19.91,20,287.439999999999,95.8697514995715,True
518,78.78,0.82,19.91,20,905.020000000022,9.4944301628106,True
519,78.78,0.82,19.91,10,382.700000000007,64.0700902151283,True
520,78.78,0.82,19.91,15,105.139999999998,99.3359441512004,True
521,78.78,0.82,19.91,20,755.560000000013,18.4404455869752,True
522,78.78,0.82,19.91,10,202.960000000004,96.7210270645385,True
523,78.78,0.82,19.91,15,252.559999999997,93.7680912651115,True
524,78.78,0.82,19.91,10,854.840000000011,9.55933379597499,True
525,78.78,0.82,19.91,10,55.900000000002,99.3927827897293,True
526,78.78,0.82,19.91,10,477.300000000009,48.9764052741152,True
527,78.78,0.82,19.91,15,774.199999999999,10.573812361655,True
528,78.78,0.82,19.91,20,137.98,98.6632390745501,True
529,78.78,0.82,19.91,15,90.0199999999978,99.4210795164311,True
530,78.78,0.82,19.91,20,547.820000000001,34.2587832047986,True
531,78.78,0.82,19.91,10,293.260000000006,88.8619014573213,True
532,78.78,0.82,19.91,10,578.78000000001,30.3435114503817,True
533,78.78,0.82,19.91,15,244.999999999997,94.0916056529882,True
534,78.78,0.82,19.91,15,800.66,7.76434530904137,True
535,78.78,0.82,19.91,10,92.8800000000026,98.941707147814,True
536,78.78,0.82,19.91,10,69.6600000000022,99.2192921582234,True
537,78.78,0.82,19.91,20,76.8799999999999,99.2459297343616,True
538,78.78,0.82,19.91,20,85.3399999999999,99.1773778920308,True
539,78.78,0.82,19.91,20,582.600000000003,32.6478149100257,True
540,78.78,0.82,19.91,10,503.100000000009,38.2720333102012,True
541,78.78,0.82,19.91,10,43.0000000000018,99.5662734212353,True
542,78.78,0.82,19.91,15,55.999999999998,99.761620977354,True
543,78.78,0.82,19.91,10,597.700000000011,29.736294240111,True
544,78.78,0.82,19.91,10,818.720000000014,12.8730048577377,True
545,78.78,0.82,19.91,20,29.88,99.9828620394173,True
546,78.78,0.82,19.91,10,254.560000000005,92.3317140874393,True
547,78.78,0.82,19.91,20,656.860000000007,24.8500428449014,True
548,78.78,0.82,19.91,20,493.299999999999,59.8286203941731,True
549,78.78,0.82,19.91,10,53.3200000000019,99.4274809160305,True
550,78.78,0.82,19.91,10,779.160000000013,18.2685634975711,True
551,78.78,0.82,19.91,20,754.620000000013,18.4575835475578,True
552,78.78,0.82,19.91,10,124.700000000003,98.5947258848022,True
553,78.78,0.82,19.91,20,709.50000000001,21.7994858611825,True
554,78.78,0.82,19.91,15,373.519999999996,80.640217946535,True
555,78.78,0.82,19.91,20,556.280000000001,33.7960582690659,True
556,78.78,0.82,19.91,10,410.220000000008,57.3039555863984,True
557,78.78,0.82,19.91,20,138.92,98.6632390745501,True
558,78.78,0.82,19.91,10,290.680000000006,89.8334489937544,True
559,78.78,0.82,19.91,15,54.109999999998,99.7956751234463,True
560,78.78,0.82,19.91,10,503.960000000009,38.1679389312977,True
561,78.78,0.82,19.91,20,601.400000000004,28.586118251928,True
562,78.78,0.82,19.91,10,332.820000000006,79.8924358084664,True
563,78.78,0.82,19.91,20,466.039999999999,69.9057412167952,True
564,78.78,0.82,19.91,15,808.220000000001,7.67920994381067,True
565,78.78,0.82,19.91,20,473.559999999999,66.6666666666667,True
566,78.78,0.82,19.91,20,640.880000000006,25.9297343616109,True
567,78.78,0.82,19.91,15,175.069999999997,98.1270219649242,True
568,78.78,0.82,19.91,20,180.28,98.0805484147386,True
569,78.78,0.82,19.91,15,462.349999999995,60.1736761450706,True
570,78.78,0.82,19.91,10,253.700000000005,92.383761276891,True
571,78.78,0.82,19.91,10,814.420000000014,13.2893823733518,True
572,78.78,0.82,19.91,20,483.899999999999,62.7420736932305,True
573,78.78,0.82,19.91,20,619.260000000005,27.2322193658954,True
574,78.78,0.82,19.91,20,776.240000000014,17.5492716366753,True
575,78.78,0.82,19.91,20,155.84,98.3890317052271,True
576,78.78,0.82,19.91,10,59.340000000002,99.323386537127,True
577,78.78,0.82,19.91,20,407.759999999999,80.8911739502999,True
578,78.78,0.82,19.91,20,878.70000000002,13.3676092544987,True
579,78.78,0.82,19.91,10,145.340000000003,98.2824427480916,True
580,78.78,0.82,19.91,20,485.779999999999,62.0051413881748,True
581,78.78,0.82,19.91,10,129.860000000003,98.5079805690493,True
582,78.78,0.82,19.91,10,500.520000000009,38.7231089521166,True
583,78.78,0.82,19.91,10,749.920000000013,20.3331020124913,True
584,78.78,0.82,19.91,10,582.22000000001,30.2220680083276,True
585,78.78,0.82,19.91,20,499.879999999999,55.4241645244216,True
586,78.78,0.82,19.91,10,423.980000000008,55.9507286606523,True
587,78.78,0.82,19.91,15,218.539999999997,96.7648561212327,True
588,78.78,0.82,19.91,20,316.579999999999,93.7275064267352,True
589,78.78,0.82,19.91,10,369.800000000007,68.8757807078418,True
590,78.78,0.82,19.91,20,88.1599999999999,99.1431019708655,True
591,78.78,0.82,19.91,10,144.480000000003,98.2997918112422,True
592,78.78,0.82,19.91,15,868.700000000004,5.85731312787334,True
593,78.78,0.82,19.91,20,518.679999999999,42.5021422450728,True
594,78.78,0.82,19.91,20,108.84,98.9374464438732,True
595,78.78,0.82,19.91,20,159.6,98.3547557840617,True
596,78.78,0.82,19.91,10,148.780000000003,98.2477446217905,True
597,78.78,0.82,19.91,15,163.729999999997,98.4505363528009,True
598,78.78,0.82,19.91,10,374.960000000007,67.5572519083969,True
599,78.78,0.82,19.91,10,758.520000000013,19.7605829285218,True
600,78.78,0.82,19.91,10,288.960000000006,89.9895905621096,True
601,78.78,0.82,19.91,10,512.560000000009,36.884108258154,True
602,78.78,0.82,19.91,10,675.960000000012,27.029840388619,True
603,78.78,0.82,19.91,10,870.320000000009,8.83067314365025,True
604,78.78,0.82,19.91,10,143.620000000003,98.2997918112422,True
605,78.78,0.82,19.91,20,165.24,98.2862039417309,True
606,78.78,0.82,19.91,10,673.380000000012,27.0992366412213,True
607,78.78,0.82,19.91,20,208.48,97.7892030848329,True
608,78.78,0.82,19.91,10,486.760000000009,44.3095072866065,True
609,78.78,0.82,19.91,10,883.220000000007,7.87647467036781,True
610,78.78,0.82,19.91,20,721.720000000011,21.1139674378749,True
611,78.78,0.82,19.91,20,169.94,98.2519280205655,True
612,78.78,0.82,19.91,15,57.889999999998,99.7275668312617,True
613,78.78,0.82,19.91,20,586.360000000003,32.4764353041988,True
614,78.78,0.82,19.91,10,493.640000000009,43.2512144344205,True
615,78.78,0.82,19.91,10,230.480000000005,95.6453851492019,True
616,78.78,0.82,19.91,20,863.660000000019,13.9674378748928,True
617,78.78,0.82,19.91,20,554.400000000001,33.8988860325621,True
618,78.78,0.82,19.91,15,142.939999999997,98.8251319598161,True
619,78.78,0.82,19.91,10,221.020000000005,96.2179042331714,True
620,78.78,0.82,19.91,20,693.520000000009,22.8106255355613,True
621,78.78,0.82,19.91,10,598.560000000011,29.736294240111,True
622,78.78,0.82,19.91,15,870.590000000004,5.00595947556616,True
623,78.78,0.82,19.91,10,165.980000000004,97.883414295628,True
624,78.78,0.82,19.91,15,813.890000000001,7.32164140984164,True
625,78.78,0.82,19.91,20,237.62,97.4635818337617,True
626,78.78,0.82,19.91,15,640.009999999994,21.1135705772177,True
627,78.78,0.82,19.91,15,364.069999999996,83.2113059765026,True
628,78.78,0.82,19.91,10,885.800000000007,7.87647467036781,True
629,78.78,0.82,19.91,20,827.000000000017,15.3384747215081,True
630,78.78,0.82,19.91,15,689.149999999994,16.5332879278052,True
631,78.78,0.82,19.91,10,534.06000000001,33.0152671755725,True
632,78.78,0.82,19.91,15,309.259999999996,89.2559169078835,True
633,78.78,0.82,19.91,10,738.740000000013,21.530187369882,True
634,78.78,0.82,19.91,10,586.52000000001,30.117973629424,True
635,78.78,0.82,19.91,20,363.579999999999,88.860325621251,True
636,78.78,0.82,19.91,10,196.940000000004,96.9465648854962,True
637,78.78,0.82,19.91,10,712.940000000012,22.883414295628,True
638,78.78,0.82,19.91,10,358.620000000007,73.1783483691881,True
639,78.78,0.82,19.91,10,381.840000000007,64.2262317834837,True
640,78.78,0.82,19.91,20,576.020000000003,32.8363324764353,True
641,78.78,0.82,19.91,15,399.979999999996,72.2799250808786,True
642,78.78,0.82,19.91,10,60.200000000002,99.323386537127,True
643,78.78,0.82,19.91,15,214.759999999997,96.7818831942789,True
644,78.78,0.82,19.91,10,247.680000000005,93.0430256766135,True
645,78.78,0.82,19.91,20,191.56,97.9605826906598,True
646,78.78,0.82,19.91,20,157.72,98.3718937446444,True
647,78.78,0.82,19.91,10,135.880000000003,98.3865371269951,True
648,78.78,0.82,19.91,20,769.660000000014,17.9263067694944,True
649,78.78,0.82,19.91,20,686.000000000009,23.2219365895458,True
650,78.78,0.82,19.91,10,516.000000000009,36.675919500347,True
651,78.78,0.82,19.91,10,122.980000000003,98.6120749479528,True
652,78.78,0.82,19.91,20,128.58,98.7489288774636,True
653,78.78,0.82,19.91,20,105.08,98.9717223650385,True
654,78.78,0.82,19.91,10,558.14000000001,31.3497571131159,True
655,78.78,0.82,19.91,10,364.640000000007,71.1311589174184,True
656,78.78,0.82,19.91,15,227.989999999997,95.7943129576026,True
657,78.78,0.82,19.91,15,284.689999999996,92.7464668823429,True
658,78.78,0.82,19.91,20,597.640000000004,28.9288774635818,True
659,78.78,0.82,19.91,20,205.66,97.8234790059983,True
660,78.78,0.82,19.91,10,299.280000000006,88.1332408049965,True
661,78.78,0.82,19.91,10,609.740000000011,29.3546148507981,True
662,78.78,0.82,19.91,10,379.260000000007,64.7293546148508,True
663,78.78,0.82,19.91,10,419.680000000008,56.3497571131158,True
664,78.78,0.82,19.91,15,749.629999999998,12.5148986889154,True
665,78.78,0.82,19.91,20,324.099999999999,93.2990574121679,True
666,78.78,0.82,19.91,15,609.769999999994,23.5484420228163,True
667,78.78,0.82,19.91,10,294.120000000006,88.4628730048578,True
668,78.78,0.82,19.91,10,479.020000000009,48.9070090215128,True
669,78.78,0.82,19.91,10,238.220000000005,94.9167244968772,True
670,78.78,0.82,19.91,10,565.88000000001,31.0201249132547,True
671,78.78,0.82,19.91,20,71.2399999999999,99.3144815766923,True
672,78.78,0.82,19.91,20,376.739999999999,86.5467009425878,True
673,78.78,0.82,19.91,10,280.360000000006,90.4927133934767,True
674,78.78,0.82,19.91,10,252.840000000005,92.470506592644,True
675,78.78,0.82,19.91,10,337.120000000006,79.3199167244969,True
676,78.78,0.82,19.91,10,251.980000000005,92.5746009715475,True
677,78.78,0.82,19.91,10,437.740000000008,54.4066620402498,True
678,78.78,0.82,19.91,15,301.699999999996,89.7156478801294,True
679,78.78,0.82,19.91,20,835.460000000018,14.7557840616967,True
680,78.78,0.82,19.91,10,859.14000000001,9.45523941707145,True
681,78.78,0.82,19.91,10,826.460000000014,11.9361554476058,True
682,78.78,0.82,19.91,15,598.429999999994,23.9400647028775,True
683,78.78,0.82,19.91,20,162.42,98.3204798628963,True
684,78.78,0.82,19.91,20,714.200000000011,21.5081405312768,True
685,78.78,0.82,19.91,20,306.239999999999,94.8243359040274,True
686,78.78,0.82,19.91,20,553.460000000001,33.9160239931448,True
687,78.78,0.82,19.91,10,90.3000000000025,98.9590562109646,True
688,78.78,0.82,19.91,20,143.62,98.611825192802,True
689,78.78,0.82,19.91,20,312.819999999999,94.1045415595544,True
690,78.78,0.82,19.91,20,60.8999999999999,99.4344473007712,True
691,78.78,0.82,19.91,10,502.240000000009,38.4975711311589,True
692,78.78,0.82,19.91,20,639.940000000006,25.9982862039417,True
693,78.78,0.82,19.91,20,632.420000000006,26.2382176520994,True
694,78.78,0.82,19.91,10,163.400000000004,97.9528105482304,True
695,78.78,0.82,19.91,10,610.600000000011,29.3199167244968,True
696,78.78,0.82,19.91,15,604.099999999994,23.7868210454623,True
697,78.78,0.82,19.91,10,478.160000000009,48.9764052741152,True
698,78.78,0.82,19.91,20,642.760000000007,25.7754927163667,True
699,78.78,0.82,19.91,20,340.079999999999,91.2253641816624,True
700,78.78,0.82,19.91,15,146.719999999997,98.7910778137238,True
701,78.78,0.82,19.91,15,781.759999999999,9.84164822067086,True
702,78.78,0.82,19.91,15,853.580000000003,6.14677336965777,True
703,78.78,0.82,19.91,20,552.520000000001,33.9160239931448,True
704,78.78,0.82,19.91,10,464.400000000008,50.9541984732824,True
705,78.78,0.82,19.91,15,590.869999999994,24.2465520177081,True
706,78.78,0.82,19.91,10,575.34000000001,30.4823039555864,True
707,78.78,0.82,19.91,20,781.880000000015,17.3093401885175,True
708,78.78,0.82,19.91,15,322.489999999996,88.4726715477609,True
709,78.78,0.82,19.91,20,646.520000000007,25.484147386461,True
710,78.78,0.82,19.91,10,552.98000000001,31.6273421235253,True
711,78.78,0.82,19.91,20,874.94000000002,13.5218508997429,True
712,78.78,0.82,19.91,10,557.28000000001,31.4018043025676,True
713,78.78,0.82,19.91,20,256.42,97.0179948586118,True
714,78.78,0.82,19.91,10,517.720000000009,36.5371269951422,True
715,78.78,0.82,19.91,10,135.020000000003,98.4038861901458,True
716,78.78,0.82,19.91,10,450.640000000008,52.1165857043719,True
717,78.78,0.82,19.91,10,677.680000000012,26.9604441360166,True
718,78.78,0.82,19.91,20,596.700000000004,29.1173950299914,True
719,78.78,0.82,19.91,10,624.360000000011,29.0770298403886,True
720,78.78,0.82,19.91,10,737.020000000013,21.5475364330326,True
721,78.78,0.82,19.91,10,102.340000000003,98.8376127689105,True
722,78.78,0.82,19.91,10,848.820000000011,9.7154753643303,True
723,78.78,0.82,19.91,20,93.7999999999999,99.0745501285347,True
724,78.78,0.82,19.91,20,59.9599999999999,99.4515852613539,True
725,78.78,0.82,19.91,15,65.4499999999979,99.6254043929848,True
726,78.78,0.82,19.91,10,263.160000000005,92.0020818875781,True
727,78.78,0.82,19.91,15,726.949999999996,14.6603098927294,True
728,78.78,0.82,19.91,15,872.480000000004,5.00595947556616,True
729,78.78,0.82,19.91,10,125.560000000003,98.5600277585011,True
730,78.78,0.82,19.91,10,570.18000000001,30.6731436502429,True
731,78.78,0.82,19.91,10,350.880000000007,73.941707147814,True
732,78.78,0.82,19.91,10,718.960000000012,22.3976405274115,True
733,78.78,0.82,19.91,10,403.340000000007,58.0326162387231,True
734,78.78,0.82,19.91,20,868.36000000002,13.6418166238218,True
735,78.78,0.82,19.91,10,95.4600000000026,98.9243580846634,True
736,78.78,0.82,19.91,15,360.289999999996,84.0286054827175,True
737,78.78,0.82,19.91,15,282.799999999996,92.7975481014813,True
738,78.78,0.82,19.91,10,736.160000000013,21.5475364330326,True
739,78.78,0.82,19.91,10,362.920000000007,72.1894517696044,True
740,78.78,0.82,19.91,10,641.560000000011,28.6433032616239,True
741,78.78,0.82,19.91,20,334.439999999999,91.688089117395,True
742,78.78,0.82,19.91,20,822.300000000017,15.4927163667524,True
743,78.78,0.82,19.91,20,659.680000000007,24.6786632390745,True
744,78.78,0.82,19.91,20,454.759999999999,71.962296486718,True
745,78.78,0.82,19.91,10,813.560000000014,13.3587786259542,True
746,78.78,0.82,19.91,20,869.30000000002,13.6418166238218,True
